Date,Time,Department ID,Abandonment Time (seconds)
09/05/2024,13:51:35,1,278
04/01/2023,17:56:45,1,258
01/02/2022,10:32:26,2,359
03/03/2024,13:36:32,2,511
30/11/2022,12:13:12,3,596
12/08/2023,11:42:24,1,9
12/01/2024,10:12:56,1,83
12/09/2024,15:36:51,4,378
15/11/2023,13:16:24,1,446
10/03/2023,5:07:34,3,172
10/08/2024,17:53:47,1,383
26/05/2024,16:28:23,2,482
05/01/2023,6:39:37,3,259
11/05/2023,16:50:38,1,248
24/08/2022,12:16:24,3,288
06/04/2023,13:54:10,2,208
08/11/2022,17:40:29,1,267
29/05/2022,14:26:53,4,588
17/06/2023,10:56:10,4,44
28/05/2024,8:33:05,4,438
21/11/2023,12:10:53,3,401
06/08/2022,14:52:18,3,483
30/07/2024,18:17:57,1,395
24/01/2022,15:22:35,1,158
25/06/2022,15:13:19,1,68
05/11/2023,17:07:46,1,270
10/10/2023,8:14:27,2,581
15/06/2022,6:15:47,3,172
09/01/2023,5:22:36,1,134
10/07/2024,14:20:43,1,114
05/10/2024,13:40:37,1,584
18/07/2023,16:37:40,4,450
27/09/2024,18:05:47,2,213
12/12/2022,22:30:55,2,599
06/11/2024,12:05:03,4,415
05/10/2022,10:12:36,1,15
23/07/2024,14:05:43,1,501
02/04/2023,13:38:46,1,317
18/05/2023,23:18:24,3,409
10/06/2023,17:48:53,2,599
15/01/2023,16:27:20,2,110
31/10/2023,16:37:54,3,359
10/03/2022,18:18:52,3,69
19/06/2022,8:36:10,2,383
08/01/2024,14:53:36,4,83
11/01/2022,7:47:18,1,334
04/07/2022,8:49:15,2,464
10/01/2023,11:53:49,1,15
24/07/2023,15:06:09,1,475
30/09/2024,14:38:50,1,298
04/04/2023,11:12:13,3,148
28/02/2023,7:40:29,3,492
12/06/2022,13:03:56,4,185
27/06/2023,14:27:50,4,383
26/07/2024,14:02:27,3,290
24/07/2024,9:13:55,1,337
04/09/2023,17:21:46,4,587
18/05/2023,19:39:17,1,373
26/12/2023,11:05:40,1,232
02/09/2022,14:24:28,3,21
07/03/2022,13:04:19,3,24
18/05/2024,14:59:30,3,551
14/12/2024,12:55:06,2,495
06/05/2022,12:52:57,1,505
05/06/2024,17:33:50,1,228
13/03/2024,9:07:27,2,280
02/07/2022,16:29:37,1,193
06/01/2023,18:29:13,1,262
29/02/2024,19:03:23,3,10
06/03/2023,12:54:59,3,39
29/03/2023,11:21:02,1,593
07/02/2022,12:36:20,2,116
01/02/2022,19:59:13,1,559
06/12/2022,15:02:29,1,152
12/05/2024,13:03:03,4,128
26/12/2024,15:41:53,4,123
27/02/2022,17:13:50,3,151
02/05/2024,14:54:32,4,209
08/07/2024,13:26:15,1,22
08/11/2024,13:58:20,1,506
19/05/2023,16:50:33,1,32
06/02/2024,16:30:22,1,549
28/09/2022,9:17:23,1,234
20/04/2022,13:56:26,1,524
29/06/2022,11:32:42,2,434
24/03/2022,16:18:53,3,541
20/09/2022,19:51:07,1,137
01/12/2023,8:41:43,4,551
04/05/2024,12:59:49,4,564
22/10/2022,11:19:00,1,465
04/01/2022,15:57:38,1,478
17/02/2022,12:59:23,3,78
29/04/2024,21:41:55,2,18
30/03/2022,11:46:53,1,451
07/01/2024,14:59:44,2,298
14/04/2022,20:33:51,2,548
16/08/2024,13:20:52,3,59
28/11/2024,22:21:24,1,594
19/07/2023,13:36:56,1,98
26/04/2022,15:22:20,1,498
01/06/2022,14:19:57,2,261
07/03/2024,12:47:13,1,483
18/09/2024,12:18:50,3,254
21/10/2022,8:39:04,2,256
03/06/2023,14:06:07,1,493
30/10/2024,11:08:25,4,548
16/03/2022,14:56:09,3,491
22/08/2023,15:04:19,1,144
09/02/2024,9:46:10,1,428
11/05/2024,10:51:07,1,472
31/12/2022,15:21:10,3,334
15/07/2024,11:03:22,3,191
21/09/2023,20:18:20,2,423
27/02/2022,13:22:31,1,93
23/11/2023,13:59:38,2,50
05/08/2022,10:30:13,3,350
12/07/2023,12:32:31,4,277
09/05/2022,15:47:08,1,191
23/12/2024,16:36:34,2,428
12/05/2022,16:19:02,2,542
22/05/2023,20:31:44,1,322
13/03/2024,23:55:29,3,565
16/03/2023,7:25:22,1,241
01/12/2023,14:59:18,2,249
25/09/2023,6:23:01,3,522
14/06/2022,10:13:11,1,391
14/05/2024,21:39:55,1,57
18/05/2022,20:04:40,1,18
25/11/2024,19:44:58,1,330
10/09/2024,14:41:57,1,124
13/10/2022,21:47:26,1,507
27/06/2024,12:12:43,2,322
05/12/2023,10:21:14,1,336
05/06/2024,13:01:35,2,92
28/10/2024,12:25:43,1,426
02/07/2023,11:11:31,1,492
21/02/2024,14:35:57,1,16
14/02/2023,10:12:32,3,398
03/03/2022,13:01:16,4,440
13/06/2024,18:48:06,1,307
31/07/2022,3:09:05,1,517
26/05/2024,11:47:33,3,588
23/06/2023,13:21:26,1,225
23/12/2023,11:40:37,1,389
26/09/2022,15:32:10,1,215
03/07/2022,19:07:23,4,247
13/10/2022,13:17:15,2,543
23/04/2023,8:58:37,2,356
10/05/2024,14:35:07,4,142
13/01/2023,12:29:34,3,340
26/08/2022,19:44:25,2,82
26/12/2024,8:02:59,1,116
13/02/2024,11:11:09,1,264
04/08/2022,19:27:47,1,516
21/12/2023,13:54:46,3,396
02/09/2024,7:04:50,2,92
10/10/2022,22:30:10,4,149
25/12/2023,8:29:49,2,357
22/01/2022,20:24:08,2,445
07/11/2022,9:37:05,1,130
07/10/2022,12:03:40,2,469
16/03/2023,15:01:52,1,534
17/01/2023,18:27:41,3,425
01/04/2022,13:43:52,4,244
06/08/2022,9:54:38,3,301
11/08/2022,15:54:09,4,301
09/11/2022,15:49:10,1,141
29/04/2023,17:36:33,1,122
18/08/2024,13:42:05,2,512
09/11/2023,17:49:39,3,596
14/04/2024,8:29:50,3,129
14/04/2024,15:13:53,1,46
01/10/2024,10:25:33,4,421
17/03/2024,7:05:52,1,314
04/04/2022,14:29:24,2,185
12/03/2022,11:51:23,3,488
18/12/2023,10:16:15,1,335
01/08/2023,18:04:55,1,157
20/01/2024,12:55:28,1,251
03/12/2024,14:52:07,1,413
11/10/2023,21:47:44,2,274
23/12/2024,12:22:49,1,220
25/06/2024,10:24:33,1,229
21/06/2024,18:43:28,4,586
06/07/2023,15:47:31,2,469
29/07/2022,12:02:34,1,293
23/01/2022,12:23:38,3,585
18/12/2022,15:17:36,1,260
28/09/2022,5:09:07,1,592
11/12/2022,15:21:19,2,144
03/09/2022,16:45:24,3,249
18/10/2023,9:35:03,4,426
25/03/2024,18:37:54,1,19
09/10/2023,11:04:31,1,77
30/03/2024,13:51:00,1,135
26/04/2023,12:15:36,1,427
18/05/2023,16:49:44,1,477
24/11/2024,17:28:02,1,432
10/06/2022,19:27:46,2,203
27/09/2022,11:57:43,1,89
02/09/2023,16:17:46,1,591
04/07/2024,13:03:55,3,251
21/02/2023,12:39:50,3,122
21/04/2024,17:23:17,2,576
23/03/2023,20:53:52,1,142
03/05/2022,15:05:55,1,144
16/04/2023,16:31:53,1,428
04/04/2023,21:04:59,2,433
08/06/2023,7:55:26,3,423
22/03/2023,16:10:44,1,304
18/01/2023,7:28:10,2,398
23/12/2023,14:13:12,3,318
09/11/2023,16:32:30,3,104
03/11/2022,14:21:05,2,241
23/11/2024,9:36:45,1,368
06/03/2023,13:52:45,3,224
24/08/2024,17:31:38,1,173
21/03/2023,18:18:33,1,384
18/10/2024,7:41:56,4,155
19/10/2022,13:07:35,3,439
20/11/2024,13:35:14,4,516
16/03/2024,15:30:46,1,345
24/07/2023,18:22:29,1,31
08/06/2024,14:46:53,1,256
09/12/2024,15:39:37,1,60
17/02/2024,15:26:55,4,326
12/07/2022,17:28:38,3,218
14/01/2022,11:04:15,4,570
23/03/2022,14:52:50,2,148
04/02/2022,10:13:46,2,332
13/08/2022,13:25:45,1,122
08/02/2022,14:35:48,3,427
11/06/2023,2:36:16,1,194
03/01/2023,14:22:29,2,483
18/02/2023,10:29:16,3,386
07/04/2024,17:35:23,4,473
04/08/2022,10:32:23,1,7
06/02/2023,13:29:42,2,278
01/12/2022,7:14:54,2,63
24/06/2024,9:28:51,4,592
10/03/2023,11:33:25,2,572
16/10/2022,21:00:40,1,529
12/12/2022,15:32:10,1,572
21/07/2024,15:27:24,2,188
16/09/2024,18:51:27,1,403
09/11/2022,14:33:22,3,183
05/12/2022,15:35:26,1,92
19/12/2023,8:14:38,3,217
27/12/2023,13:13:25,1,516
17/06/2023,12:37:27,3,328
25/01/2023,20:09:41,1,145
11/06/2022,9:07:06,3,450
26/12/2024,15:01:44,3,479
14/10/2023,15:01:06,2,113
26/06/2024,7:27:38,3,431
23/06/2022,9:24:46,1,577
27/12/2022,15:33:01,4,489
24/05/2023,7:12:49,3,218
19/09/2022,17:54:04,1,408
18/09/2023,13:51:35,3,344
26/12/2022,12:59:57,1,347
08/06/2023,15:28:48,1,66
20/04/2022,15:32:51,1,67
24/07/2022,9:50:05,1,585
20/10/2022,17:17:38,4,548
28/12/2023,17:43:28,3,527
11/05/2022,13:58:39,2,460
13/04/2022,17:13:21,1,176
21/07/2022,18:45:13,3,206
13/04/2023,16:30:20,1,563
22/01/2024,10:50:24,1,535
27/08/2023,14:58:54,1,189
09/11/2024,13:24:23,1,167
16/08/2023,15:07:51,1,262
01/05/2022,15:17:36,3,257
17/11/2022,19:19:24,1,6
22/06/2022,13:01:40,3,268
11/07/2023,13:56:47,3,322
12/07/2022,10:16:38,4,183
24/11/2024,16:45:47,1,13
07/03/2023,11:14:32,1,48
22/03/2023,16:15:44,3,351
09/01/2023,12:18:23,1,594
22/02/2024,12:17:39,1,352
24/10/2022,13:00:09,4,386
03/07/2023,9:47:08,3,357
11/09/2024,18:58:37,2,583
02/04/2022,17:44:24,2,261
09/10/2023,15:11:58,1,71
14/06/2024,15:27:24,2,299
19/12/2024,15:06:52,1,455
29/11/2022,17:24:18,1,408
03/05/2022,11:35:11,1,61
11/05/2024,11:00:26,2,389
23/12/2024,12:28:58,4,225
02/01/2024,12:39:07,4,495
23/02/2024,18:01:51,3,110
28/08/2023,11:44:32,2,363
08/03/2022,13:23:16,1,272
24/08/2023,14:59:06,1,121
28/08/2024,2:38:50,2,372
02/11/2022,22:48:13,1,369
05/04/2024,15:48:08,2,348
14/06/2024,14:47:44,1,470
14/08/2024,17:28:25,1,355
17/03/2023,13:51:00,3,201
14/04/2023,10:22:22,1,300
11/08/2024,11:21:09,3,281
13/04/2024,17:31:36,4,502
31/01/2024,9:20:35,1,340
22/03/2022,12:35:55,2,144
19/10/2024,15:37:05,3,267
22/06/2024,18:45:11,3,359
05/10/2023,9:10:15,4,472
26/09/2024,12:35:57,1,202
15/03/2022,17:20:21,4,208
27/09/2022,8:24:23,2,246
31/05/2022,18:02:11,3,584
10/10/2023,17:21:20,1,337
27/05/2024,12:21:34,1,334
04/09/2022,16:02:51,1,518
31/07/2024,13:49:51,2,145
03/10/2023,9:21:41,2,471
21/01/2024,15:55:09,1,299
21/01/2022,15:25:50,1,322
19/11/2022,11:10:31,2,81
24/11/2022,15:37:54,3,576
20/02/2024,18:43:07,3,482
18/05/2023,12:48:43,4,16
21/06/2023,18:08:55,2,326
29/12/2024,11:02:28,1,271
13/07/2022,15:48:15,2,289
25/07/2022,15:21:51,1,404
06/04/2023,13:01:38,2,159
28/09/2024,12:10:58,2,290
22/05/2023,10:27:20,1,153
10/11/2024,16:44:19,1,72
13/04/2022,12:16:59,3,132
05/12/2024,23:05:35,1,433
10/11/2022,10:02:31,2,398
05/10/2023,10:09:51,1,11
14/05/2024,15:18:52,2,242
19/08/2023,14:29:49,4,316
11/01/2022,14:03:30,1,197
28/03/2023,13:52:51,1,326
14/04/2023,16:53:33,1,549
11/03/2023,13:19:41,3,14
22/06/2023,17:51:24,1,111
19/12/2022,19:24:26,4,176
11/05/2022,11:14:29,2,248
02/01/2023,9:50:10,1,64
30/11/2024,12:05:50,1,225
17/09/2023,10:51:59,1,13
23/02/2024,18:22:04,1,240
06/12/2023,10:13:16,1,458
28/05/2022,13:57:28,3,457
06/05/2024,15:30:07,3,532
08/12/2022,9:16:20,4,474
30/10/2022,12:25:12,2,396
13/11/2022,15:10:53,1,57
20/09/2023,11:51:59,4,177
17/05/2024,15:21:28,3,508
18/06/2024,13:26:46,1,186
16/01/2024,14:59:07,2,24
13/10/2024,13:19:19,1,482
28/02/2024,5:04:16,1,142
22/01/2024,17:00:04,4,344
28/01/2022,17:15:47,1,70
15/09/2024,15:03:44,3,334
30/05/2022,8:50:04,1,96
20/03/2024,10:49:10,1,41
08/07/2023,9:16:20,2,290
10/11/2024,12:10:55,1,168
30/03/2022,16:49:48,1,289
19/11/2022,14:58:47,1,189
11/02/2024,15:42:51,1,510
12/06/2024,19:21:56,1,164
15/12/2024,12:28:12,2,325
13/05/2023,14:52:23,4,323
02/02/2023,13:43:11,3,561
08/09/2024,2:42:16,1,561
17/07/2022,18:52:54,2,323
12/09/2022,11:17:19,1,284
06/12/2022,12:09:34,2,324
11/09/2023,12:52:18,3,10
20/07/2023,11:01:42,3,442
29/05/2022,14:16:31,1,116
20/01/2024,8:57:10,1,433
19/09/2022,16:18:45,1,125
12/12/2024,19:01:11,3,358
15/10/2023,15:40:17,2,332
11/06/2023,11:36:03,1,129
22/05/2024,12:39:05,2,172
15/06/2022,13:00:50,2,28
01/03/2022,10:31:29,2,151
14/03/2024,9:02:42,4,507
16/02/2024,20:18:32,1,545
28/02/2022,16:16:05,3,496
08/09/2022,18:13:09,1,145
19/05/2022,19:32:18,3,314
10/04/2022,18:05:53,2,39
07/04/2022,15:24:03,2,245
09/11/2023,11:07:22,1,65
17/12/2022,13:51:59,3,394
14/01/2023,17:56:42,1,46
13/11/2024,9:39:02,2,383
10/10/2024,9:03:54,2,362
28/02/2023,0:18:35,1,135
27/09/2023,15:16:35,3,185
18/08/2022,18:20:37,1,224
08/09/2023,4:08:05,4,21
24/05/2024,8:11:46,3,363
04/10/2024,21:43:09,3,496
17/05/2023,11:39:08,3,320
01/02/2024,13:43:48,2,179
20/08/2024,11:18:27,4,272
02/02/2022,14:27:52,1,380
22/04/2023,11:44:16,2,444
14/02/2023,12:36:47,1,573
15/02/2022,15:21:13,1,165
05/04/2022,18:06:58,1,335
21/06/2024,17:20:54,4,71
05/04/2022,13:11:25,2,210
07/12/2024,14:49:07,2,164
31/12/2022,13:02:47,1,196
21/04/2022,12:35:47,1,445
09/11/2023,13:51:12,4,394
25/11/2022,12:03:11,3,436
14/02/2023,14:11:25,1,209
24/07/2022,12:27:38,3,509
05/09/2024,15:01:06,4,184
06/11/2024,21:12:44,2,215
21/06/2022,14:12:23,1,287
23/08/2023,23:20:08,3,358
24/04/2022,20:18:36,1,37
30/10/2024,16:57:29,1,233
04/12/2024,17:07:17,1,521
16/07/2023,4:01:16,3,270
08/11/2024,12:56:00,2,195
22/11/2024,21:02:26,2,133
05/03/2023,12:58:55,1,261
19/03/2022,15:56:27,1,361
13/04/2023,12:25:24,1,373
06/08/2024,15:35:04,1,338
10/11/2022,12:48:40,1,84
27/08/2024,15:53:08,3,174
18/07/2022,11:02:59,4,146
15/04/2022,16:12:30,1,458
18/09/2024,15:20:55,1,525
19/03/2023,20:37:49,1,263
31/12/2023,6:29:03,2,413
15/04/2024,15:28:04,1,581
14/04/2022,18:42:25,2,13
27/02/2022,8:02:52,1,350
19/03/2023,17:58:59,1,236
24/07/2023,7:07:27,1,427
11/11/2022,10:04:44,1,557
24/08/2023,11:57:59,1,584
24/07/2023,14:41:52,1,158
29/09/2022,9:18:14,3,189
16/01/2024,18:42:44,2,330
01/10/2022,13:37:58,3,306
19/07/2023,17:28:54,1,562
04/12/2023,8:41:18,3,413
28/08/2024,18:52:54,1,450
14/12/2023,16:51:33,2,520
18/12/2023,15:03:46,4,236
13/04/2023,1:10:30,1,308
24/06/2023,13:19:42,1,248
18/07/2023,16:16:17,1,514
08/10/2022,13:38:10,1,494
29/08/2022,8:54:42,3,542
11/07/2023,17:35:10,1,276
12/01/2023,17:55:50,2,65
06/11/2023,10:07:21,1,414
19/09/2024,14:15:58,4,23
17/05/2024,9:58:38,3,428
28/04/2024,10:46:57,2,534
12/12/2022,12:13:50,1,299
25/01/2024,8:26:12,2,160
03/12/2022,16:33:23,1,329
27/01/2024,9:26:14,1,60
20/06/2022,10:29:39,2,6
20/08/2022,14:09:49,1,351
22/12/2023,18:05:26,1,458
31/05/2023,14:06:09,3,552
23/03/2022,12:16:30,3,219
19/01/2024,8:13:05,1,135
22/12/2023,9:01:10,3,172
19/02/2023,11:17:26,2,525
15/11/2022,11:24:39,2,7
19/08/2022,16:15:46,1,440
05/06/2024,13:27:24,1,220
24/05/2022,14:58:40,2,45
14/08/2023,14:35:00,1,278
07/10/2024,13:04:40,2,170
02/11/2022,17:24:46,1,319
18/01/2023,14:42:26,3,394
14/04/2022,10:44:40,1,90
11/09/2024,10:54:40,4,450
02/03/2024,16:24:10,2,175
26/01/2023,15:17:51,3,238
26/11/2022,17:58:01,3,505
15/02/2023,12:10:58,2,188
08/10/2022,14:16:27,3,398
22/03/2022,21:11:57,1,219
27/12/2023,18:54:31,4,120
19/05/2024,14:54:54,4,368
14/03/2023,13:24:07,3,140
11/10/2022,11:50:50,1,92
14/01/2022,14:51:28,1,475
21/01/2024,13:29:48,1,533
31/08/2022,11:25:18,1,175
02/01/2023,3:55:04,2,534
16/09/2024,15:54:52,4,378
19/03/2023,11:08:14,4,466
10/05/2022,19:56:37,1,51
21/08/2024,16:30:44,1,320
22/07/2022,18:27:43,2,237
11/10/2024,17:49:11,4,501
15/09/2023,6:33:01,2,118
20/03/2022,16:10:10,4,166
27/07/2022,22:52:16,2,555
10/06/2023,12:36:04,3,464
18/05/2023,14:56:22,2,312
14/06/2023,12:36:41,4,310
26/10/2023,15:27:04,1,188
01/05/2023,12:05:16,2,409
06/08/2023,14:57:58,3,381
01/10/2022,13:29:27,1,393
18/06/2023,14:02:51,1,159
08/01/2023,8:54:11,1,231
11/05/2022,22:40:34,2,241
28/08/2023,20:20:29,2,466
24/11/2022,11:18:08,1,8
21/01/2022,16:58:33,3,274
19/02/2024,17:25:43,3,327
25/08/2022,1:07:39,1,15
05/11/2023,16:25:07,3,387
13/03/2023,8:44:22,4,124
11/11/2024,10:22:31,2,166
29/11/2022,20:08:26,1,438
18/05/2022,16:08:46,1,514
15/07/2022,16:01:02,3,53
04/03/2022,17:09:15,1,315
19/11/2024,13:43:34,3,159
26/08/2024,13:03:28,2,571
30/05/2024,9:05:40,2,399
15/09/2022,10:11:09,1,546
21/03/2022,11:59:18,1,390
07/03/2022,12:04:56,1,389
17/02/2023,4:18:26,4,474
05/11/2022,12:01:40,3,203
04/11/2022,20:45:31,4,119
18/01/2024,8:54:42,1,387
26/01/2023,12:23:00,3,232
20/08/2023,7:27:02,4,332
07/09/2024,11:40:30,1,34
31/12/2023,11:42:22,1,127
21/11/2023,16:41:25,1,447
30/06/2022,16:39:05,3,137
07/12/2023,21:04:40,4,463
24/11/2022,22:12:34,3,376
12/01/2024,14:23:31,3,548
03/06/2022,17:00:35,1,13
29/12/2023,8:46:12,1,283
20/06/2023,16:36:45,2,546
06/06/2023,19:27:32,1,371
11/11/2023,23:49:57,1,104
12/05/2022,18:30:03,2,55
31/07/2023,11:27:23,1,591
19/06/2023,14:31:02,1,528
08/11/2023,13:55:24,1,211
03/11/2022,15:51:26,4,23
29/09/2024,12:39:04,3,214
03/06/2022,13:09:05,2,295
12/03/2023,13:56:20,3,571
08/01/2024,10:16:29,1,397
01/03/2022,17:09:07,2,422
13/12/2023,6:40:05,2,395
16/07/2023,16:07:13,4,127
08/05/2024,8:23:40,1,33
03/04/2024,16:39:29,1,52
19/10/2023,14:06:54,4,506
30/12/2023,7:45:26,1,229
30/11/2023,16:12:54,2,80
15/03/2022,18:45:17,1,514
09/08/2024,20:50:09,1,262
27/04/2022,18:52:44,3,229
16/02/2024,7:04:15,1,436
26/07/2022,15:56:36,1,35
14/03/2024,14:17:43,1,95
25/11/2023,12:02:45,2,325
12/01/2022,8:12:00,1,109
12/01/2023,12:23:23,3,370
16/05/2024,14:33:46,1,94
10/05/2024,14:56:55,1,531
02/06/2024,13:22:13,1,404
16/03/2022,11:58:45,4,158
16/12/2023,13:29:46,3,113
17/04/2022,21:09:57,1,535
15/05/2024,12:40:15,1,311
11/03/2022,15:54:24,2,518
11/08/2024,6:52:21,1,128
06/01/2022,13:04:07,3,518
11/10/2024,11:57:22,2,140
08/07/2022,11:23:59,1,319
09/09/2024,9:22:48,3,365
14/04/2023,6:20:15,3,592
16/12/2023,14:09:51,2,348
07/04/2023,11:55:53,1,69
19/02/2023,12:38:54,3,292
03/09/2024,5:22:16,3,255
03/02/2023,15:36:36,4,309
26/11/2023,15:09:29,1,496
23/10/2024,8:33:13,3,47
24/05/2023,12:48:50,1,114
28/04/2024,16:53:49,1,224
17/03/2023,10:54:58,3,285
30/05/2022,13:46:49,1,67
10/10/2022,4:31:47,3,53
28/01/2023,16:14:22,3,541
02/11/2024,19:38:23,3,217
27/04/2022,13:29:12,1,299
30/01/2024,11:43:43,4,250
12/08/2022,8:35:32,1,198
29/11/2022,14:09:07,1,460
08/01/2023,10:52:27,3,259
08/09/2023,19:11:17,1,443
30/03/2024,10:45:04,1,257
09/01/2022,12:57:20,1,416
18/01/2022,6:30:52,1,294
19/10/2022,15:25:11,2,45
27/09/2022,6:35:48,2,31
28/06/2022,11:43:08,2,171
09/06/2023,21:04:46,4,204
21/04/2024,17:28:07,2,93
11/09/2023,16:19:53,1,395
27/02/2024,16:08:25,1,577
03/08/2024,17:47:23,1,380
17/05/2024,14:58:48,3,279
27/05/2023,6:58:20,1,218
30/08/2023,12:00:27,1,417
11/09/2024,11:04:43,1,128
18/10/2023,12:04:02,1,85
27/07/2023,19:51:58,3,13
27/09/2022,20:46:08,3,397
28/08/2024,17:21:40,1,202
19/12/2024,13:18:53,1,71
21/07/2022,6:18:56,3,96
16/07/2023,10:06:20,1,593
20/04/2023,8:51:08,1,129
13/10/2024,11:55:55,1,451
14/12/2022,15:49:22,4,335
09/01/2022,7:08:54,3,471
18/02/2022,17:48:57,1,123
08/12/2024,12:54:20,2,559
06/12/2022,14:53:16,2,369
05/08/2022,13:01:31,4,17
04/06/2024,15:47:58,1,190
14/02/2024,16:54:55,1,422
03/10/2024,13:42:35,1,397
17/02/2024,11:00:15,1,400
14/11/2024,4:39:19,3,137
18/06/2024,18:15:01,1,256
07/01/2022,8:31:16,1,417
20/09/2022,11:55:29,2,169
26/11/2024,17:52:18,2,547
12/04/2023,9:35:49,1,262
26/11/2024,16:00:39,1,572
01/12/2023,9:55:49,3,280
07/12/2022,11:13:33,1,43
28/02/2023,22:55:27,1,8
03/01/2023,7:07:34,2,258
04/03/2024,13:43:24,2,516
27/07/2024,14:18:57,3,148
21/01/2024,19:03:17,1,599
12/08/2023,10:40:49,4,407
19/12/2023,18:10:31,1,217
16/06/2023,19:56:51,2,368
06/08/2024,22:16:38,3,543
26/06/2024,13:30:51,1,332
18/03/2024,18:16:16,1,223
20/07/2023,13:44:28,1,274
09/06/2024,13:22:39,1,227
08/08/2022,12:06:16,1,359
15/05/2022,14:46:42,3,407
15/12/2023,14:29:05,1,379
28/05/2022,21:45:06,3,167
05/05/2023,19:46:57,1,312
25/09/2022,18:50:26,3,225
01/05/2024,12:10:17,3,216
09/03/2023,13:08:10,4,142
06/05/2024,9:03:47,3,384
02/12/2024,19:44:48,1,194
14/05/2022,10:51:23,1,221
03/06/2023,13:01:40,1,464
22/02/2023,17:52:29,3,453
06/09/2023,13:37:47,1,210
26/05/2023,14:49:18,1,13
18/06/2024,13:48:08,3,338
13/06/2022,12:25:45,1,164
05/06/2023,6:10:55,4,157
05/03/2023,16:30:03,3,569
05/10/2024,14:44:59,4,276
06/08/2023,12:56:47,1,496
25/06/2024,14:11:11,3,186
31/10/2022,13:51:32,3,124
09/07/2023,16:11:16,1,465
20/11/2024,17:38:18,1,92
08/06/2022,14:45:37,3,535
18/07/2022,12:53:17,2,530
15/06/2022,9:35:25,1,82
15/10/2023,14:03:18,1,287
03/03/2022,8:18:16,2,133
24/06/2024,13:00:11,2,259
08/06/2024,11:22:27,1,207
16/06/2022,12:28:40,1,541
03/09/2022,12:32:30,2,334
02/02/2024,20:47:34,1,218
16/01/2022,11:28:51,1,255
28/04/2022,14:21:23,1,268
07/11/2024,13:16:32,2,554
19/06/2022,15:16:04,1,496
16/11/2024,8:04:16,1,502
06/11/2024,14:56:19,1,432
09/05/2024,17:09:58,3,525
12/01/2022,14:08:05,1,37
02/12/2022,11:22:02,3,152
26/03/2023,17:42:56,3,587
31/10/2024,15:25:12,2,320
11/01/2023,20:06:24,1,581
14/04/2022,18:42:16,3,520
11/01/2023,19:47:54,1,265
25/01/2022,12:19:02,4,426
01/04/2023,16:21:04,2,261
21/12/2023,17:38:28,1,551
02/11/2023,19:49:11,1,163
18/07/2024,12:18:45,1,179
16/09/2022,12:45:43,1,459
08/08/2023,15:08:57,1,265
20/08/2024,16:52:52,3,112
27/04/2024,14:00:58,1,253
12/04/2024,23:48:12,4,181
07/03/2022,17:38:23,3,392
15/12/2023,11:28:09,1,288
15/09/2023,12:53:37,4,153
04/01/2024,14:57:35,2,573
20/06/2022,14:36:54,3,402
20/01/2024,14:52:20,1,94
26/01/2022,15:27:32,1,355
27/11/2023,12:23:40,1,139
11/08/2022,11:40:33,1,515
10/08/2024,18:28:03,3,466
29/11/2024,7:35:19,1,321
26/08/2024,14:10:12,2,579
31/07/2024,17:37:47,1,447
03/05/2024,12:58:29,1,286
28/12/2022,20:30:26,3,40
13/03/2024,10:02:55,3,468
10/01/2022,9:34:38,1,113
01/04/2023,4:01:15,1,404
16/11/2024,13:06:03,3,367
17/11/2022,15:08:34,2,128
19/04/2023,10:22:00,1,421
06/09/2023,11:36:03,2,31
02/12/2022,11:05:14,2,516
25/04/2024,14:34:15,3,235
01/02/2024,14:35:31,1,543
28/08/2023,19:43:17,2,209
21/08/2022,18:21:42,3,91
15/12/2023,12:25:16,2,254
19/06/2022,12:19:47,3,384
31/05/2024,15:49:14,3,509
12/07/2022,12:24:25,2,439
17/04/2023,13:44:04,3,221
04/09/2022,9:05:43,1,83
07/01/2022,9:57:43,1,339
20/10/2023,19:44:01,1,31
05/04/2024,9:17:50,1,521
26/07/2024,6:25:49,1,147
24/08/2024,22:59:08,1,101
23/09/2022,17:08:07,1,532
20/04/2023,16:49:51,1,78
02/07/2022,17:18:55,1,216
01/12/2023,10:21:57,1,533
25/02/2023,15:28:56,1,498
25/06/2023,17:20:33,1,116
02/01/2023,16:32:06,1,195
04/09/2022,12:33:32,1,548
04/01/2024,11:41:19,1,8
31/12/2022,15:59:36,3,78
04/08/2022,8:37:52,3,532
17/02/2024,12:48:32,4,501
15/09/2024,15:47:03,1,469
01/10/2022,17:30:38,1,261
03/05/2022,21:45:36,1,215
18/04/2024,13:52:09,2,115
26/08/2022,16:01:29,2,105
17/08/2022,14:42:10,1,362
07/04/2022,15:34:47,1,207
18/11/2022,14:23:33,3,74
12/05/2024,15:07:26,2,378
05/01/2023,11:46:40,1,156
13/10/2022,11:01:27,1,128
13/06/2023,11:08:16,2,170
12/03/2023,19:24:47,1,124
15/09/2024,14:39:12,3,27
12/10/2023,12:37:12,1,520
02/12/2022,12:47:59,1,566
11/11/2023,13:06:00,2,408
18/05/2022,11:41:13,1,243
22/06/2022,11:59:08,2,263
15/08/2023,16:28:09,3,132
08/07/2024,12:31:49,1,594
25/09/2022,15:58:12,3,302
28/09/2023,10:20:46,2,194
20/11/2024,15:51:10,2,148
23/04/2023,14:17:06,3,290
09/01/2024,14:49:48,3,151
12/08/2022,4:20:21,4,136
05/06/2024,11:32:39,1,143
